date,category,item,unit,market,price_type,price,yesterday_price,week_avg,daily_change
2026-06-21,GENERAL,Big Onion (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,163.0,163.0,160.8,0.0
2026-06-22,GENERAL,Big Onion (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,152.0,163.0,159.33333333333334,-11.0
2026-06-23,GENERAL,Big Onion (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,159.0,152.0,159.28571428571428,7.0
2026-06-24,GENERAL,Big Onion (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,159.0,159.0,158.85714285714286,0.0
2026-06-25,GENERAL,Big Onion (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,156.0,159.0,158.71428571428572,-3.0
2026-06-26,GENERAL,Big Onion (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,165.0,156.0,159.57142857142858,9.0
2026-06-30,GENERAL,Big Onion (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,164.0,165.0,159.71428571428572,-1.0
2026-07-01,GENERAL,Big Onion (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,161.0,164.0,159.42857142857142,-3.0
2026-07-02,GENERAL,Big Onion (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,168.0,161.0,161.71428571428572,7.0
2026-07-03,GENERAL,Big Onion (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,168.0,168.0,163.0,0.0
2026-07-06,GENERAL,Big Onion (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,165.0,168.0,163.85714285714286,-3.0
2026-07-07,GENERAL,Big Onion (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,173.0,165.0,166.28571428571428,8.0
2026-07-09,GENERAL,Big Onion (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,173.0,173.0,167.42857142857142,0.0
2026-07-10,GENERAL,Big Onion (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,170.0,173.0,168.28571428571428,-3.0
2026-07-13,GENERAL,Big Onion (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,174.0,170.0,170.14285714285714,4.0
2026-07-15,GENERAL,Big Onion (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,168.0,174.0,170.14285714285714,-6.0
2026-07-16,GENERAL,Big Onion (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,163.0,168.0,169.42857142857142,-5.0
2026-06-16,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Retail,170.0,,170.0,
2026-06-17,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Retail,195.0,170.0,182.5,25.0
2026-06-18,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Retail,195.0,195.0,186.66666666666666,0.0
2026-06-19,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Retail,195.0,195.0,188.75,0.0
2026-06-21,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Retail,195.0,195.0,190.0,0.0
2026-06-22,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Retail,185.0,195.0,189.16666666666666,-10.0
2026-06-23,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Retail,160.0,185.0,185.0,-25.0
2026-06-24,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Retail,150.0,160.0,182.14285714285714,-10.0
2026-06-25,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Retail,190.0,150.0,181.42857142857142,40.0
2026-06-26,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Retail,220.0,190.0,185.0,30.0
2026-07-01,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Retail,190.0,220.0,184.28571428571428,-30.0
2026-07-02,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Retail,215.0,190.0,187.14285714285714,25.0
2026-07-03,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Retail,215.0,215.0,191.42857142857142,0.0
2026-07-06,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Retail,255.0,215.0,205.0,40.0
2026-07-07,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Retail,370.0,255.0,236.42857142857142,115.0
2026-07-09,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Retail,330.0,370.0,256.42857142857144,-40.0
2026-07-10,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Retail,340.0,330.0,273.57142857142856,10.0
2026-07-13,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Retail,240.0,340.0,280.7142857142857,-100.0
2026-07-15,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Retail,345.0,240.0,299.2857142857143,105.0
2026-07-16,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Retail,195.0,345.0,296.42857142857144,-150.0
2026-06-16,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Wholesale,140.0,,140.0,
2026-06-17,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Wholesale,165.0,140.0,152.5,25.0
2026-06-18,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Wholesale,165.0,165.0,156.66666666666666,0.0
2026-06-19,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Wholesale,165.0,165.0,158.75,0.0
2026-06-21,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Wholesale,165.0,165.0,160.0,0.0
2026-06-22,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Wholesale,155.0,165.0,159.16666666666666,-10.0
2026-06-23,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Wholesale,130.0,155.0,155.0,-25.0
2026-06-24,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Wholesale,120.0,130.0,152.14285714285714,-10.0
2026-06-25,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Wholesale,160.0,120.0,151.42857142857142,40.0
2026-06-26,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Wholesale,190.0,160.0,155.0,30.0
2026-07-01,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Wholesale,160.0,190.0,154.28571428571428,-30.0
2026-07-02,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Wholesale,185.0,160.0,157.14285714285714,25.0
2026-07-03,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Wholesale,185.0,185.0,161.42857142857142,0.0
2026-07-06,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Wholesale,225.0,185.0,175.0,40.0
2026-07-07,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Wholesale,340.0,225.0,206.42857142857142,115.0
2026-07-09,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Wholesale,300.0,340.0,226.42857142857142,-40.0
2026-07-10,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Wholesale,310.0,300.0,243.57142857142858,10.0
2026-07-13,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Wholesale,210.0,310.0,250.71428571428572,-100.0
2026-07-15,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Wholesale,315.0,210.0,269.2857142857143,105.0
2026-07-16,GENERAL,Brinjal,Rs./kg,Dambulla/Negombo,Wholesale,165.0,315.0,266.42857142857144,-150.0
2026-06-16,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Retail,300.0,,300.0,
2026-06-17,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Retail,300.0,300.0,300.0,0.0
2026-06-18,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Retail,300.0,300.0,300.0,0.0
2026-06-19,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Retail,300.0,300.0,300.0,0.0
2026-06-21,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Retail,300.0,300.0,300.0,0.0
2026-06-22,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Retail,250.0,300.0,291.6666666666667,-50.0
2026-06-23,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,285.7142857142857,0.0
2026-06-24,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,278.57142857142856,0.0
2026-06-25,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,271.42857142857144,0.0
2026-06-26,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,264.2857142857143,0.0
2026-06-30,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Retail,300.0,250.0,264.2857142857143,50.0
2026-07-01,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Retail,350.0,300.0,271.42857142857144,50.0
2026-07-02,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Retail,350.0,350.0,285.7142857142857,0.0
2026-07-03,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Retail,350.0,350.0,300.0,0.0
2026-07-06,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Retail,350.0,350.0,314.2857142857143,0.0
2026-07-07,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Retail,350.0,350.0,328.57142857142856,0.0
2026-07-09,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Retail,350.0,350.0,342.85714285714283,0.0
2026-07-10,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Retail,350.0,350.0,350.0,0.0
2026-07-13,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Retail,450.0,350.0,364.2857142857143,100.0
2026-07-15,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Retail,500.0,450.0,385.7142857142857,50.0
2026-07-16,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Retail,550.0,500.0,414.2857142857143,50.0
2026-06-16,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Wholesale,250.0,,250.0,
2026-06-17,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Wholesale,250.0,250.0,250.0,0.0
2026-06-18,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Wholesale,250.0,250.0,250.0,0.0
2026-06-19,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Wholesale,250.0,250.0,250.0,0.0
2026-06-21,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Wholesale,250.0,250.0,250.0,0.0
2026-06-22,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Wholesale,200.0,250.0,241.66666666666666,-50.0
2026-06-23,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Wholesale,200.0,200.0,235.71428571428572,0.0
2026-06-24,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Wholesale,200.0,200.0,228.57142857142858,0.0
2026-06-25,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Wholesale,200.0,200.0,221.42857142857142,0.0
2026-06-26,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Wholesale,200.0,200.0,214.28571428571428,0.0
2026-06-30,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Wholesale,250.0,200.0,214.28571428571428,50.0
2026-07-01,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Wholesale,300.0,250.0,221.42857142857142,50.0
2026-07-02,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Wholesale,300.0,300.0,235.71428571428572,0.0
2026-07-03,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Wholesale,300.0,300.0,250.0,0.0
2026-07-06,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Wholesale,300.0,300.0,264.2857142857143,0.0
2026-07-07,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Wholesale,300.0,300.0,278.57142857142856,0.0
2026-07-09,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Wholesale,300.0,300.0,292.85714285714283,0.0
2026-07-10,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Wholesale,300.0,300.0,300.0,0.0
2026-07-13,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Wholesale,400.0,300.0,314.2857142857143,100.0
2026-07-15,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Wholesale,450.0,400.0,335.7142857142857,50.0
2026-07-16,GENERAL,Brinjal,Rs./kg,Pettah/Peliyagoda,Wholesale,500.0,450.0,364.2857142857143,50.0
2026-06-16,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Retail,155.0,,155.0,
2026-06-17,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Retail,145.0,155.0,150.0,-10.0
2026-06-18,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Retail,145.0,145.0,148.33333333333334,0.0
2026-06-19,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Retail,165.0,145.0,152.5,20.0
2026-06-21,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Retail,165.0,165.0,155.0,0.0
2026-06-22,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Retail,135.0,165.0,151.66666666666666,-30.0
2026-06-23,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Retail,135.0,135.0,149.28571428571428,0.0
2026-06-24,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Retail,135.0,135.0,146.42857142857142,0.0
2026-06-25,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Retail,95.0,135.0,139.28571428571428,-40.0
2026-06-26,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Retail,120.0,95.0,135.71428571428572,25.0
2026-07-01,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Retail,120.0,120.0,129.28571428571428,0.0
2026-07-02,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Retail,120.0,120.0,122.85714285714286,0.0
2026-07-03,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Retail,125.0,120.0,121.42857142857143,5.0
2026-07-06,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Retail,120.0,125.0,119.28571428571429,-5.0
2026-07-07,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Retail,140.0,120.0,120.0,20.0
2026-07-09,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Retail,120.0,140.0,123.57142857142857,-20.0
2026-07-10,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Retail,105.0,120.0,121.42857142857143,-15.0
2026-07-13,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Retail,140.0,105.0,124.28571428571429,35.0
2026-07-15,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Retail,115.0,140.0,123.57142857142857,-25.0
2026-07-16,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Retail,135.0,115.0,125.0,20.0
2026-06-16,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Wholesale,125.0,,125.0,
2026-06-17,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Wholesale,115.0,125.0,120.0,-10.0
2026-06-18,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Wholesale,115.0,115.0,118.33333333333333,0.0
2026-06-19,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Wholesale,135.0,115.0,122.5,20.0
2026-06-21,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Wholesale,135.0,135.0,125.0,0.0
2026-06-22,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Wholesale,105.0,135.0,121.66666666666667,-30.0
2026-06-23,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Wholesale,105.0,105.0,119.28571428571429,0.0
2026-06-24,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Wholesale,105.0,105.0,116.42857142857143,0.0
2026-06-25,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Wholesale,65.0,105.0,109.28571428571429,-40.0
2026-06-26,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Wholesale,90.0,65.0,105.71428571428571,25.0
2026-07-01,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Wholesale,90.0,90.0,99.28571428571429,0.0
2026-07-02,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Wholesale,90.0,90.0,92.85714285714286,0.0
2026-07-03,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Wholesale,95.0,90.0,91.42857142857143,5.0
2026-07-06,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Wholesale,90.0,95.0,89.28571428571429,-5.0
2026-07-07,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Wholesale,110.0,90.0,90.0,20.0
2026-07-09,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Wholesale,90.0,110.0,93.57142857142857,-20.0
2026-07-10,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Wholesale,75.0,90.0,91.42857142857143,-15.0
2026-07-13,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Wholesale,110.0,75.0,94.28571428571429,35.0
2026-07-15,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Wholesale,85.0,110.0,93.57142857142857,-25.0
2026-07-16,GENERAL,Cabbage,Rs./kg,Dambulla/Negombo,Wholesale,105.0,85.0,95.0,20.0
2026-06-16,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Retail,170.0,,170.0,
2026-06-17,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Retail,180.0,170.0,175.0,10.0
2026-06-18,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Retail,150.0,180.0,166.66666666666666,-30.0
2026-06-19,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Retail,150.0,150.0,162.5,0.0
2026-06-21,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Retail,150.0,150.0,160.0,0.0
2026-06-22,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Retail,150.0,150.0,158.33333333333334,0.0
2026-06-23,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Retail,150.0,150.0,157.14285714285714,0.0
2026-06-24,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Retail,150.0,150.0,154.28571428571428,0.0
2026-06-25,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Retail,150.0,150.0,150.0,0.0
2026-06-26,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Retail,150.0,150.0,150.0,0.0
2026-06-30,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Retail,180.0,150.0,154.28571428571428,30.0
2026-07-01,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Retail,150.0,180.0,154.28571428571428,-30.0
2026-07-02,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Retail,150.0,150.0,154.28571428571428,0.0
2026-07-03,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Retail,150.0,150.0,154.28571428571428,0.0
2026-07-06,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Retail,150.0,150.0,154.28571428571428,0.0
2026-07-07,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Retail,150.0,150.0,154.28571428571428,0.0
2026-07-09,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Retail,150.0,150.0,154.28571428571428,0.0
2026-07-10,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Retail,150.0,150.0,150.0,0.0
2026-07-13,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Retail,150.0,150.0,150.0,0.0
2026-07-15,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Retail,150.0,150.0,150.0,0.0
2026-07-16,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Retail,130.0,150.0,147.14285714285714,-20.0
2026-06-16,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Wholesale,100.0,,100.0,
2026-06-17,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Wholesale,100.0,100.0,100.0,0.0
2026-06-18,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Wholesale,100.0,100.0,100.0,0.0
2026-06-19,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Wholesale,100.0,100.0,100.0,0.0
2026-06-21,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Wholesale,100.0,100.0,100.0,0.0
2026-06-22,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Wholesale,100.0,100.0,100.0,0.0
2026-06-23,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Wholesale,100.0,100.0,100.0,0.0
2026-06-24,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Wholesale,100.0,100.0,100.0,0.0
2026-06-25,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Wholesale,100.0,100.0,100.0,0.0
2026-06-26,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Wholesale,100.0,100.0,100.0,0.0
2026-06-30,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Wholesale,130.0,100.0,104.28571428571429,30.0
2026-07-01,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Wholesale,100.0,130.0,104.28571428571429,-30.0
2026-07-02,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Wholesale,100.0,100.0,104.28571428571429,0.0
2026-07-03,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Wholesale,100.0,100.0,104.28571428571429,0.0
2026-07-06,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Wholesale,100.0,100.0,104.28571428571429,0.0
2026-07-07,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Wholesale,100.0,100.0,104.28571428571429,0.0
2026-07-09,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Wholesale,100.0,100.0,104.28571428571429,0.0
2026-07-10,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Wholesale,100.0,100.0,100.0,0.0
2026-07-13,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Wholesale,100.0,100.0,100.0,0.0
2026-07-15,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Wholesale,100.0,100.0,100.0,0.0
2026-07-16,GENERAL,Cabbage,Rs./kg,Pettah/Peliyagoda,Wholesale,80.0,100.0,97.14285714285714,-20.0
2026-06-16,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Retail,320.0,,320.0,
2026-06-17,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Retail,295.0,320.0,307.5,-25.0
2026-06-18,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Retail,320.0,295.0,311.6666666666667,25.0
2026-06-19,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Retail,285.0,320.0,305.0,-35.0
2026-06-21,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Retail,285.0,285.0,301.0,0.0
2026-06-22,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Retail,295.0,285.0,300.0,10.0
2026-06-23,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Retail,295.0,295.0,299.2857142857143,0.0
2026-06-24,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Retail,290.0,295.0,295.0,-5.0
2026-06-25,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Retail,275.0,290.0,292.14285714285717,-15.0
2026-06-26,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Retail,345.0,275.0,295.7142857142857,70.0
2026-07-01,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Retail,265.0,345.0,292.85714285714283,-80.0
2026-07-02,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Retail,320.0,265.0,297.85714285714283,55.0
2026-07-03,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Retail,315.0,320.0,300.7142857142857,-5.0
2026-07-06,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Retail,200.0,315.0,287.14285714285717,-115.0
2026-07-07,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Retail,265.0,200.0,283.57142857142856,65.0
2026-07-09,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Retail,290.0,265.0,285.7142857142857,25.0
2026-07-10,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Retail,240.0,290.0,270.7142857142857,-50.0
2026-07-13,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Retail,240.0,240.0,267.14285714285717,0.0
2026-07-15,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Retail,255.0,240.0,257.85714285714283,15.0
2026-07-16,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Retail,335.0,255.0,260.7142857142857,80.0
2026-06-16,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Wholesale,290.0,,290.0,
2026-06-17,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Wholesale,265.0,290.0,277.5,-25.0
2026-06-18,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Wholesale,290.0,265.0,281.6666666666667,25.0
2026-06-19,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Wholesale,255.0,290.0,275.0,-35.0
2026-06-21,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Wholesale,255.0,255.0,271.0,0.0
2026-06-22,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Wholesale,265.0,255.0,270.0,10.0
2026-06-23,GENERAL,Carrot,Rs./kg,Dambulla/Negombo,Wholesale,265.0,265.0,269.2857142857143,0.0
